,cord_uid,cluster
1174,79fp75u3,2
1175,g7rf1cdi,3
1176,ci6db90d,2
1177,cxth3hyn,6
1178,znezo6tj,2
1179,asghqx6q,6
1180,abnj3iit,4
1181,ikr1qrrt,2
1182,ef5d81cg,6
1183,1awau7hm,2
1184,1v353uij,2
1185,60xkxdhe,2
1186,gw9tzo3i,2
1187,66kuahlb,6
1188,c04la608,6
1189,bkbk7h78,2
1190,wi7qdbc7,2
1191,rb8vf4q6,2
1192,2fd5op27,3
1193,645zegcv,2
1194,q3nxfzh5,5
1195,73ww76h9,2
1196,v6bpjpmo,6
1197,vjxmrmfc,2
1198,2ju8t2cz,2
1199,na6rh396,6
1200,8yrpcl94,2
1201,gyetna96,3
1202,r0rfjs05,6
1203,4qfhltg4,2
1204,nf27fe01,2
1205,nadhhe5k,2
1206,2iwsx727,4
1207,nag4at49,2
1208,f1frcjp3,2
1209,ihnndmee,3
1210,jpo9oomb,2
1211,bzex0385,6
1212,pjbr6yl2,1
1213,rdnrbwkq,3
1214,8epqe70m,6
1215,09yxnwzy,3
1216,f8h9hlks,3
1217,drace2u9,3
1218,2v9vcdxf,2
1219,33gno57t,2
1220,944gun8o,3
1221,06o7pa3d,2
1222,or0czzdp,2
1223,pl2ur9qc,2
1224,91uj6sph,3
1225,qocuprwb,2
1226,mfy5ln8w,2
1227,kwnteqg1,3
1228,9zk7t1un,2
1229,wa4ght2h,6
1230,lmswl9ol,2
1231,jm60nxc2,6
1232,49u2onq0,2
1233,3t97ubzc,2
1234,dplkmng5,2
1235,l8k34gh1,2
1236,lq9tp20z,6
1237,acneu8n7,2
1238,db9bwoel,4
1239,ca87xvwh,2
1240,4knbd4xy,2
1241,kt6wqvam,2
1242,1dx2ox4n,2
1243,6egbde5x,3
1244,ecxcw96m,3
1245,cbkzvuqb,6
1246,9g8rwsm1,2
1247,40faym53,2
1248,6lobyyj4,2
1249,4cniomio,2
1250,d3qamwsy,3
1251,59i3jert,3
1252,j4hvyyoi,2
1253,x5601om8,6
1254,sluqq1px,2
1255,yrju4spi,6
1256,byant7dh,6
1257,zlzag6a8,6
1258,bjx5td52,3
1259,pjv3wy80,4
1260,0epeljaf,2
1261,qevosik3,2
1262,icp5iuwb,1
1263,dxbrk9kd,2
1264,yzloau0d,5
1265,5m29nugu,6
1266,v01vwu00,6
1267,o2z7n3v5,2
1268,ik4ps0qn,2
1269,sufwsu77,2
1270,vy1nxax2,2
1271,0zj98cx2,2
1272,ragy7afs,2
1273,jiw3cji1,2
1274,vyci1ho3,2
1275,dugsh7mp,2
1276,ae5bvrr5,2
1277,qg2r691d,2
1278,h0ivbolt,3
1279,pkps5j8w,2
1280,5l0fthw3,2
1281,jd4ppm04,2
1282,feohfmbo,2
1283,9rdsdvyd,2
1284,us29j281,3
1285,0littefv,2
1286,jirkkkvy,2
1287,bnhwgv2g,2
1288,yne3nu46,2
1289,qbd74839,6
1290,lu2qnxqw,3
1291,9r20hxks,2
1292,99bhj7ft,3
1293,3mt5rtah,2
1294,gznn3slm,2
1295,b8jlvkg7,2
1296,xs7df6a7,2
1297,kzyxzlrm,2
1298,qqmj4v0u,2
1299,1fgz2fyr,2
1300,xmbzmeo4,2
1301,h0sqs7dc,2
1302,tvhybr82,2
1303,2yvyiiuy,2
1304,llb4f74a,2
1305,bcwcjf01,2
1306,sxohecoi,2
1307,fxd533b4,2
1308,j5mo1hyk,2
1309,ffiguxo8,2
1310,n2e4s7bu,2
1311,qcjbtflt,2
1312,qtbrelfv,5
1313,uqr00nzd,2
1314,lvs3gy3m,2
1315,pwtouv76,2
1316,gi2kswai,2
1317,x8hp66yh,2
1318,pm3dztyv,4
1319,1f65y7j6,3
1320,ce3sd1ju,2
1321,8ljgxnhf,2
1322,ezdm4cfc,2
1323,jquxicdr,2
1324,553cjp9f,6
1325,8xv064k3,3
1326,30p8n0vz,2
1327,y9isrt3v,2
1328,xkqxawj2,2
1329,puj74k7y,2
1330,xtj2ywf3,2
1331,36f6amze,2
1332,hc9ssruz,2
1333,4vo7n6nh,2
1334,5u6mhr82,2
1335,s0l3uib0,2
1336,oc1syzur,2
1337,mdej7nhj,2
1338,v6uc0ijw,2
1339,gt3v8km1,2
1340,7k59ogn0,6
1341,af18f756,6
1342,k2keaggr,3
1343,pdvaf3xa,2
1344,geixma05,5
1345,l56eboio,2
1346,fcrdrc9y,2
1347,231s58eq,4
1348,z8cbbit3,6
1349,w771kjvk,2
1350,ary5eafy,2
1351,t9cqzxtx,2
1352,5s10b9zy,2
1353,f8ptue03,2
1354,iogmaulh,6
1355,6sfleb1b,6
1356,0nyy7vjo,6
1357,a0e3kwbe,3
1358,9n3vhfs9,2
1359,0zsn4lu3,2
1360,ij7g0ynq,2
1361,7m71pqu9,2
1362,0y80k5kw,2
1363,gkek599u,2
1364,2528jrn6,2
1365,10ynhrl3,2
1366,ayz80rvp,2
1367,kbwmbxog,2
1368,j4iwq2ld,2
1369,aq2y9pm0,6
1370,zgbci6gv,3
1371,9l8nuz5g,2
1372,jkg7qkj6,6
1373,sx8821wf,2
1374,yc8wn5sn,2
1375,oefyszar,2
1376,g3rfwhwr,2
1377,pgqsezq2,2
1378,zbogocki,6
1379,9pgm9hcw,2
1380,kjmz9c0n,3
1381,qm7fjojv,2
1382,bhlxglyd,3
1383,8ikut006,6
1384,9khx93c0,3
1385,4szweuku,2
1386,v6lycc7k,2
1387,xcrshplk,3
1388,2tji14il,2
1389,eu4vlfui,2
1390,x4vy5bm8,2
1391,0e1w86tg,6
1392,yjaiybwf,2
1393,z313zltg,2
1394,vnafx1ng,2
1395,amtrihpb,2
1396,nw09ud0r,6
1397,dxhhf0th,2
1398,gxqufddb,2
1399,vsjy9oaf,2
1400,aj8nxi3x,6
1401,7s25wc6p,2
1402,ud3x78u3,2
1403,brsailag,2
1404,517gka4h,3
1405,bg4au9u2,2
1406,due9tloa,5
1407,q07shyw5,3
1408,6sb3ipab,2
1409,ur76wh1x,2
1410,fh0mhqhv,2
1411,n6qipu17,2
1412,9kroonl1,2
1413,4eh22ek7,2
1414,h74ux547,2
1415,b7wp0gqn,2
1416,7wuhtsep,2
1417,cja6rc64,2
1418,xldjt2eu,2
1419,g7mjit8i,2
1420,wzt9w46s,6
1421,cgiok0ce,2
1422,ww9k0cf0,6
1423,sdjqth8d,4
1424,2brelywe,2
1425,2vlq2k1u,6
1426,8xvbnuv0,2
1427,wtpo1xvw,6
1428,65drhnk8,2
1429,qdld7hdc,2
1430,kbzh3trr,3
1431,yuv8h375,2
1432,pxzbirqd,2
1433,o13leezl,2
1434,awn9ayy6,2
1435,f76ktynl,2
1436,forh7lw4,2
1437,vnxnjgx1,3
1438,3jnkki5z,3
1439,y2knt8g0,2
1440,q8n34269,2
1441,28u3c7u5,2
1442,t21l6i3f,2
1443,60j1dm90,2
1444,q0onzv1z,2
1445,6krujv2m,2
1446,c7xvf6dm,2
1447,8s7g2wvd,4
1448,hqxiyxfj,2
1449,wwvogjw8,2
1450,01yc7lzk,3
1451,wpuwo96e,2
1452,ttu6xum8,6
1453,sc0ersky,2
1454,td2uk2wc,2
1455,l8aa9cl3,2
1456,41b8ar5w,2
1457,z9nwechy,3
1458,plz1ja2e,2
1459,vz0qvp01,2
1460,a9o2dvke,2
1461,4r89qacd,2
1462,hnk7ok3f,6
1463,lr302hur,2
1464,kk4lyoss,2
1465,skavefji,6
1466,qocet9y2,6
1467,mggsospc,2
1468,3amxb7qr,3
1469,oypnbpkh,5
1470,ckl40b6c,2
1471,azvscejw,2
1472,aftz6tbu,3
1473,b5lldhi5,2
1474,qbct63p4,1
1475,6ylqnp5n,4
1476,zl4abcn0,2
1477,fo5naae7,2
1478,dfaxj3bv,6
1479,efk5pzov,2
1480,9daqyylb,2
1481,j0k00230,5
1482,yt9cldeb,6
1483,pyic5s73,6
1484,jigc7nr7,6
1485,2ax1e7zw,2
1486,ahuzdwtk,2
1487,6r25jl11,2
1488,n6c6ktqr,2
1489,dbmfydyu,2
1490,u86icqcc,6
1491,yxne28f0,3
1492,ivz4r389,2
1493,tihc3ldd,2
1494,gdc2e40t,3
1495,3i0ymq7o,3
1496,1023f83a,6
1497,6hwedoh7,3
1498,f72hl6du,6
1499,n3t7on3s,3
1500,lxdbwd5n,2
1501,vhew1wwj,6
1502,s1b080p3,6
1503,7d4blht3,6
1504,mlkaowqr,6
1505,ld9pe5iz,5
1506,8lxzriei,2
1507,7xmxcm35,6
1508,wx65qedj,6
1509,zshd7i9i,4
1510,xflo7uyv,4
1511,sd3lqg4h,6
1512,lrc0i6nz,6
1513,lvysec6n,4
1514,pkjpmj8i,4
1515,1ow9adcf,4
1516,50pu07f5,3
1517,dp6vzgef,2
1518,xndczw98,2
1519,ojh7dw9v,2
1520,u14tj0so,2
1521,gklyk0me,2
1522,a3y1rfas,2
1523,5kqtxh6t,6
1524,mx4t6s6n,2
1525,kqcx7lrq,2
1526,q8gshba8,2
1527,stuo7y2w,6
1528,3euy4u9k,3
1529,j6ateco7,2
1530,it5u3pvx,2
1531,e1n8o9cj,2
1532,ssrs0cwf,2
1533,8b9qjk7k,6
1534,de5or4mc,2
1535,82m3w06s,6
1536,33y74q1k,2
1537,ly8fr7lc,2
1538,xf4yy6i1,2
1539,o55s1j25,2
1540,up8ii8vw,3
1541,3raox8db,1
1542,a9f6hh7t,2
1543,01tncjq0,3
1544,c1uom5f7,2
1545,p4ba6asn,2
1546,na8xecga,2
1547,kp06yxbf,2
1548,irysq6pf,2
1549,hr3qj5ii,2
1550,6u80p5sj,2
1551,n38e01bd,6
1552,0niak4oy,2
1553,ymp1pj3r,2
1554,18aq44dx,3
1555,l2rvdjnl,6
1556,wf0vonkn,2
1557,0if5z3xp,2
1558,j3r0y194,2
1559,y4rwvh1e,2
1560,9kubi95y,3
1561,46673uro,6
1562,gzjnb6yg,3
1563,73zcxlqm,5
1564,s4qki9l5,2
1565,uyx5st4k,3
1566,b0tlco4t,6
1567,y1nr8y25,6
1568,hww0watl,2
1569,yqtjxuv8,2
1570,rb5vwolt,2
1571,khzhldt5,6
1572,2g9dc5z4,6
1573,6ypvcpfn,6
1574,ey5xmb8a,6
1575,9lef54l5,2
1576,dy0w17fy,2
1577,8rxaih7e,2
1578,zc7gw1d8,6
1579,p1yr4zqq,2
1580,mzcvilbw,2
1581,rpnuauwz,2
1582,nrq4ncdf,2
1583,rxtd3ipr,2
1584,squyqflj,3
1585,ie22xisg,3
1586,f29y8vh5,6
1587,85o1qwma,2
1588,5c5y6m35,2
1589,uk7eisr6,2
1590,m1cmkkw3,2
1591,huz0tpmi,2
1592,ps5zac1t,6
1593,t8ula7e4,2
1594,2ykzxu1z,6
1595,xlqdn0c7,2
1596,eermgk02,2
1597,cixdw87l,3
1598,8t6rsvqz,6
1599,hz0t8ovy,2
1600,m3vg5ivx,2
1601,4kl8ktt4,6
1602,bifebnwt,2
1603,dc51rffo,3
1604,hp1gz37o,6
1605,b4zcvd04,2
1606,6t5puo6p,2
1607,w0ju0dcr,2
1608,vhiwrhkb,2
1609,e0sywsoi,6
1610,a064ixnn,3
1611,9zxftrgc,2
1612,qw1e5cof,6
1613,umx793cw,2
1614,gnww6pt5,2
1615,7uy98rfk,4
1616,hp5x637c,2
1617,d4zavkcn,2
1618,er0a2jm0,6
1619,8olbj1l8,3
1620,ebl8yc92,2
1621,z9nh6yjj,2
1622,fgwoijut,3
1623,gbwz7225,2
1624,xsbbfqex,1
1625,62et5yso,3
1626,cwetpnei,6
1627,0go1vl9q,6
1628,icbf8o81,2
1629,wbh06gzb,2
1630,a28fw08r,3
1631,mpuovmeb,2
1632,oi7bkm4z,2
1633,od3o9s04,2
1634,l0f3bmo1,3
1635,7vsdqhi0,2
1636,k8bvayk4,2
1637,qtoygz6w,2
1638,l1r416w7,2
1639,oicbf5l1,2
1640,n7quwr4s,2
1641,w11azztq,2
1642,fk9ww8tm,2
1643,10q0snhb,2
1644,g6nvhdmv,2
1645,eo2bxxbq,2
1646,utigp2vi,2
1647,uotug8ej,2
1648,4ueabl9p,2
1649,62a1d6vw,2
1650,1qyuhbz0,6
1651,apbs2ltb,2
1652,u97oem9c,2
1653,b0weul0x,3
1654,0zkeoa1z,2
1655,hn288o97,3
1656,tefsc511,6
1657,zx6liy1j,2
1658,aki28lhp,2
1659,oeop3pzo,6
1660,texk4z76,6
1661,gin0b4ra,3
1662,mooqhax8,3
1663,fdfm52s1,6
1664,goo993eg,3
1665,xxt4g8gq,2
1666,d65r6q69,6
1667,k5xpirfz,2
1668,fpdrtco8,2
1669,va0teako,2
1670,y1ca2vt0,1
1671,tf9y0xlt,2
1672,kj71b736,6
1673,4voov33i,2
1674,pkranpiw,5
1675,afx7hacm,2
1676,76aeat80,6
1677,emfnhenm,2
1678,3yu2di1g,6
1679,lzw1q285,2
1680,y14atmnh,2
1681,186k6t03,2
1682,i03fyaz8,2
1683,lli46azw,2
1684,iqflllk3,2
1685,bkreu1s2,2
1686,etzzlryf,2
1687,omq0becw,2
1688,v3sfww3e,2
1689,q9lfnu6s,6
1690,eq8yjxy3,6
1691,2gzi3fo9,3
1692,k7cosg5s,2
1693,fo5apbjg,6
1694,ndpmze2f,3
1695,7izahzqy,3
1696,z5ebo9nv,2
1697,7qd03xfi,3
1698,u3u2k8hj,6
1699,p7v5p036,2
1700,30oad29g,3
1701,x11t9pbv,6
1702,izw1xh21,3
1703,njaw5mra,2
1704,yozk08w4,2
1705,048eszf8,6
1706,pxymyqoy,6
1707,l36f1gp7,5
1708,82plcxv9,3
1709,k53e8r3h,6
1710,dw5b1o45,6
1711,b7kbyp3s,2
1712,laro5mz0,2
1713,x8yswoua,1
1714,33f94doo,1
1715,rybpiuru,1
1716,os1wytul,2
1717,as03o4rl,2
1718,kz3b01wq,2
1719,j46329o5,2
1720,qk1pr335,2
1721,bhtl73z9,2
1722,ta1i0ata,6
1723,i34vmfpp,2
1724,yh6858k6,2
1725,7r705eqd,2
1726,3meiks6o,3
1727,5d64esp4,2
1728,f089bs8r,2
1729,y5m6q5lj,3
1730,bco0nloe,3
1731,0c5c2sze,2
1732,ndz3oarf,2
1733,vcgokgsg,2
1734,zhgol57d,3
1735,m5qabh1k,3
1736,j326imb8,2
1737,4i3c9vbs,2
1738,7ubg9vl2,2
1739,cyrijv7b,6
1740,7tb5e05h,2
1741,hv1kr24h,6
1742,oveybgbc,3
1743,prbfg3do,2
1744,lwzyoscw,2
1745,j9csyc3j,3
1746,j1x7js5z,3
1747,zfz98etw,6
1748,3hs4f022,2
1749,e52wuc0h,3
1750,j35b7917,2
1751,8sb5xqxc,1
1752,kkaxha7d,2
1753,3bw7jbzq,2
1754,9xqv9u57,6
1755,jd028cyg,2
1756,isyjyqjj,4
1757,drcfdv9z,6
1758,ap4ro5me,2
1759,gaxe28o5,5
1760,gbf3ivzc,2
1761,37ojix5j,3
1762,vyb5agwk,6
1763,sctfgzdo,2
1764,k8u2tidd,6
1765,4h5u4b4m,2
1766,xm57cnw9,3
1767,v8cgamy6,2
1768,otqv6hzf,2
1769,le1mc045,2
1770,1qtqergw,2
1771,10p3mth2,2
1772,lli45kok,2
1773,6c6cw80p,2
1774,5w7cubqo,6
1775,wuu713l2,2
1776,hxw6z7g8,2
1777,4ic2in3i,2
1778,7jb9qegr,2
1779,98pr8yed,2
1780,7hgbnhqb,6
1781,g3a9onb5,2
1782,3gz4dyie,2
1783,0nb4laxz,2
1784,xaohrtq7,2
1785,pfdnmzx2,2
1786,6elmzcfl,2
1787,tsuz3j40,2
1788,gebg8z4f,2
1789,vlv8x8l8,2
1790,l2dc9x12,1
1791,8p06bpt1,2
1792,3wt8z1gk,2
1793,va77ivw7,3
1794,hmh4s3w4,3
1795,irw9kyfn,2
1796,k8jzzqj0,2
1797,9xgmanai,1
1798,rbf0k8oi,2
1799,fsbemdry,6
1800,9ytbn9a3,4
1801,1fdmmdll,5
1802,9sc2xmqr,6
1803,ff3j7i7i,6
1804,5704lsf4,5
1805,zdb0xjic,2
1806,yy5gq0ki,2
1807,awguczze,6
1808,2ffnuc8f,2
1809,jcnusj7d,2
1810,xlnxtvjf,2
1811,2glwghfn,2
1812,jsvcjlz7,2
1813,6it6pukx,2
1814,w5basxr0,2
1815,89j0om5b,2
1816,xteeybsj,2
1817,13cii3on,2
1818,8nq7e8z6,6
1819,ug2ewxyl,6
1820,mi5gcfcw,3
1821,ajp9uw87,2
1822,khrx6rnh,2
1823,jkit3c8f,2
1824,hug3mbs1,2
1825,p9mbmfaq,2
1826,aghh3orn,2
1827,wi055syt,2
1828,bom9fk1y,2
1829,0vm2hhdr,6
1830,r7me6seg,2
1831,k6f3luil,2
1832,57ghjur1,5
1833,aaglh001,6
1834,aq48eris,2
1835,9sgrw1qp,3
1836,7zw2kue9,2
1837,531twx5p,2
1838,navjkevd,2
1839,fowjmjtr,6
1840,o2zfilcl,6
1841,uqw74ra0,2
1842,js68cj0f,2
1843,dgtyacl9,2
1844,algzczs8,6
1845,8tif7p7p,2
1846,flznxurb,2
1847,dj9bxhwb,6
1848,xprr8pmr,2
1849,cxxk09t2,2
1850,gth58p4s,2
1851,qqy1xgta,3
1852,o3oec843,6
1853,2a51n8ym,2
1854,uazbc26u,2
1855,pq7xa4rr,2
1856,czhgc1v2,3
1857,8vfks3qs,1
1858,7lh8iqm1,1
1859,ij9mifov,6
1860,tp4o7fxx,2
1861,9717nzr7,2
1862,68y733y3,2
1863,p6ikd8ns,2
1864,f5aog3ky,2
1865,93my9qqe,2
1866,w70or31z,2
1867,9vq05yf2,6
1868,b3ncc3kh,6
1869,fvoke2yc,2
1870,fl8fm8pp,2
1871,pof78bwb,2
1872,0wtq1c15,2
1873,paax8pqh,4
1874,u61mcemm,6
1875,ysrs0w40,2
1876,cn21fgug,2
1877,jm3uzg2i,2
1878,izea05z4,2
1879,h7lvun9a,4
1880,tl9mbybz,2
1881,jy705l0d,2
1882,2jxrnngg,6
1883,h7zxyzca,2
1884,lgtgs4fy,2
1885,dm4ddxt7,2
1886,c6elsnag,2
1887,p6bktqvh,6
1888,ecnt35no,2
1889,pdxm0iiw,2
1890,lgvnz7ke,3
1891,dl79v71g,3
1892,piyo00yg,3
1893,e6a8qz45,2
1894,9o3ivbc2,2
1895,9gftenfz,2
1896,2yq3pz3j,2
1897,a1sbdhhn,2
1898,gnz96tzj,2
1899,jfawhnsq,3
1900,xvc2154y,2
1901,lbtdex4p,6
1902,kkhb2go8,2
1903,b5gcrbbi,2
1904,gp7x03lb,2
1905,niccjneq,4
1906,tqln30vi,2
1907,9lbj9hzx,2
1908,4qbdytun,2
1909,fk0t13xj,3
1910,pw7coi3v,6
1911,d7iwkatn,2
1912,z4p0c01e,2
1913,l6mqum29,3
1914,f5e6mj7d,2
1915,ygg093ns,3
1916,ee3p4lvu,2
1917,4eyn7pjq,2
1918,w6gtskt3,6
1919,bbeznd3r,2
1920,2hbxvvpw,2
1921,h6uwhjzl,2
1922,3ttro2mq,2
1923,nv6943pm,2
1924,qhhdjgeq,2
1925,1px4aq89,6
1926,eqwgqs3o,3
1927,84hxim2n,6
1928,4arfk93i,2
1929,6abo7krb,6
1930,ko6lew7b,4
1931,pbahviaz,6
1932,7pbfxcmp,2
1933,7e8px4vx,2
1934,cl23zuai,3
1935,fjrq63me,2
1936,xq7wcxjy,2
1937,qlx9zwuh,2
1938,z1tt014r,2
1939,lz0ff16u,6
1940,g8oirxwz,2
1941,uota1gu0,2
1942,q41o6nxs,3
1943,rveuwc8t,4
1944,zyyuennc,2
1945,yq190ig9,2
1946,yvd1n42f,2
1947,dtvzwin8,2
1948,sdj8n4pd,2
1949,njzyu4mv,2
1950,7wv4cb37,2
1951,wkizpbcz,5
1952,o53k7rl6,2
1953,8vljd5cv,2
1954,2sdg5ll7,2
1955,8kaim4z1,3
1956,pc7kxgv5,2
1957,u5o6fq24,3
1958,mqk0sx5n,2
1959,7qr964zy,6
1960,h48mzc8e,2
1961,a1t74jsm,2
1962,6rt3ty64,2
1963,sd0an0z3,3
1964,rm7nsyjd,6
1965,qburpi9u,2
1966,afg1nmib,3
1967,ol8di8h7,2
1968,1pi9nccc,2
1969,69tz7sph,2
1970,0y3pvht4,2
1971,t89df3fd,6
1972,ybd8hi8y,2
1973,lj1nd922,2
1974,h3y1mjru,3
1975,j6h8u8gb,3
1976,ppkjimsr,6
1977,hvoohrjf,6
1978,uuxj6kh7,2
1979,cmqo0nkb,5
1980,8jizi6hu,2
1981,bm7i52gm,6
1982,vrh9czdf,3
1983,okhsvylc,4
1984,fwkr2mka,3
1985,imp7icud,2
1986,644lf8vn,3
1987,ly4f42mg,2
1988,prrfm4cm,2
1989,x2bkmtw1,5
1990,am24dpy4,5
1991,cobv635z,2
1992,k2fvx9vl,2
1993,vrnonccy,2
1994,47496o0e,6
1995,azb7nie3,6
1996,241229pt,3
1997,m31mb2kr,2
1998,ov1qssnu,2
1999,tu7eufzd,6
2000,i24mfi7d,2
2001,u4a8q76v,2
2002,9lw5q2s1,3
2003,qxujzgqg,6
2004,ccn3f78b,2
2005,jrnm113q,2
2006,hr1f3g28,2
2007,roy4420g,2
2008,mdfrgwfd,2
2009,v60vv99o,3
2010,7c37elh6,2
2011,lvvwa9ah,4
2012,av2gxfxy,2
2013,vqoxd64i,6
2014,twxat0d6,6
2015,rwnbxmt4,2
2016,az2hdsob,2
2017,3aonqyub,2
2018,xxp6u0f8,2
2019,o43cfrfh,2
2020,6xf4o3oy,2
2021,0s7ok4uw,5
2022,08ckv4r1,4
2023,i1ifocme,2
2024,ii3wt4j5,6
2025,zoud7w1y,2
2026,vtefe9q0,3
2027,ntub7gnw,3
2028,0f35rmmd,5
2029,ceatyj3o,2
2030,14azjvbf,3
2031,662lpdx5,2
2032,w2fjy5od,3
2033,765ufb5i,2
2034,idmj2d7p,2
2035,10bu7iwg,2
2036,8cbjhh1z,6
2037,apaleobf,6
2038,c79vwr6t,6
2039,mhw7cqwp,2
2040,7gees992,2
2041,locc5lgj,3
2042,h3btnnux,2
2043,5gwnyn8z,3
2044,nmi39n6h,2
2045,d62iuk72,2
2046,i8gk3xi1,3
2047,l9jemtqm,2
2048,a097byk5,2
2049,sd391n5w,2
2050,juj5ku3b,2
2051,ji83zmy7,2
2052,s5otdtwq,4
2053,moattmgh,2
2054,utsvsja0,2
2055,xlrnhmon,2
2056,2rbu9it8,2
2057,t2jwnd7h,2
2058,ydqec1q1,6
2059,1s40oku4,6
2060,8glpr566,6
2061,ulq1xqma,6
2062,skambgbi,6
2063,zc0jypyy,2
2064,fw1cofsq,2
2065,bn7h0kcw,6
2066,qutbqcwb,2
2067,a3cd0ece,2
2068,shzu8ddn,2
2069,zvnqiy9p,2
2070,mahp1wkn,4
2071,g42p98ku,2
2072,4ovrrf62,6
2073,t0oz35cm,2
2074,d6ycc8ci,2
2075,64l96jwp,6
2076,4hygz05o,2
2077,kbiwze0z,2
2078,5op0yss9,4
2079,ww2pffng,2
2080,t9vrbnq1,3
2081,ptuelrqj,6
2082,zx6m2zgi,2
2083,yhq978h6,2
2084,ux6kt65o,6
2085,ntqyjqqk,2
2086,t8547tse,2
2087,5i84nomn,2
2088,2s6hpakk,2
2089,qwrdr92h,2
2090,a564l6vs,2
2091,ab9xohsd,2
2092,8yu5j496,2
2093,66r1k03d,6
2094,hrfbygub,2
2095,bzwfs0i5,2
2096,yy9xp5ms,2
2097,6zfz2ns5,4
2098,ko95x6l7,2
2099,36neb5nu,2
2100,plb25rev,2
2101,kvc2ux45,2
2102,b9dk07tk,2
2103,za7patoc,2
2104,7mfc4mee,6
2105,b9ovj5cr,2
2106,i99pgmd1,2
2107,4mlve2dq,2
2108,73esrper,2
2109,zfpg6dgj,3
2110,xbhyx7vi,2
2111,iope7cbp,2
2112,60y9to0r,2
2113,5idvp8ar,2
2114,jt81i0uc,2
2115,0b08jyjs,2
2116,wb64oy25,3
2117,3hdzfdxp,4
2118,1tcpaigw,2
2119,sklwt76a,2
2120,rnjnxymc,2
2121,r9gtw3cl,6
2122,pfjies16,2
2123,ao5676lc,3
2124,sxidmw7e,2
2125,n2d5fw2f,6
2126,scbku3ce,2
2127,wfkk7dsm,2
2128,myrngamz,2
2129,02wvru99,6
2130,1kuggdzj,2
2131,qkdni38b,2
2132,ueccexxc,2
2133,s7vczjic,6
2134,jzansbli,6
2135,tnaizwxo,2
2136,psuqq87n,6
2137,xbpko2bt,2
2138,9pncgls8,2
2139,ltbqowhv,2
2140,ft2s35co,2
2141,h50brh50,5
2142,mcdfcc8v,3
2143,jpk854i3,2
2144,ep9j0bgv,6
2145,2gt3fwpy,2
2146,dh0hz6m3,1
2147,mssupfa9,2
2148,0ic7twhy,2
2149,0ojbprhd,4
2150,4wjvykx7,2
2151,iy6qzq58,2
2152,k81qwzof,6
2153,qe5lg8jn,2
2154,9fyb6b6r,2
2155,ewxlq9nk,3
2156,emmwsv9p,2
2157,xvjd0g60,2
2158,aimjebkj,3
2159,1zisomq5,2
2160,fuotxqab,2
2161,wjf3c7a7,2
2162,ynnp2wph,2
2163,fdw1qe9z,2
2164,9z5w4njz,2
2165,ripmj8t9,3
2166,kbk9c5ck,6
2167,tg6s41y3,2
2168,3wvfkg4c,3
2169,arczqdza,2
2170,zo9yngfc,3
2171,bs9t0kf6,2
2172,iwfidoer,2
2173,r7e8ecnx,2
2174,nbej2s0b,2
2175,913cylpi,2
2176,6gi3o5mu,4
2177,s75wn5pr,2
2178,zmxqqr86,6
2179,m4k20i7g,2
2180,33vanzk0,3
2181,4tlh8afv,2
2182,45id3yyr,2
2183,u2rem0hp,1
2184,226ne81d,2
2185,284g4ddc,2
2186,fxptfxzl,1
2187,3xb3ibsq,2
2188,w12kyzji,2
2189,l3gjnb7i,6
2190,8is9x9sc,5
2191,cqx9pjzr,2
2192,35c6mak0,3
2193,pwlybr2h,2
2194,v4i9vujm,2
2195,uyoerxvu,2
2196,snq9nij4,2
2197,ay91z3vv,5
2198,u6dfp6gf,6
2199,08bzo2co,2
2200,rb9xdzro,2
2201,ttgs3ut9,2
2202,s3tdllby,2
2203,vzn338ub,5
2204,w0oc44wb,2
2205,rjva6x98,2
2206,wtnf340p,2
2207,4rsj4aru,4
2208,67ao8chx,2
2209,sta4cf3o,2
2210,7zd5zhbz,2
2211,6pai2e87,2
2212,5ztat9cw,6
2213,wybmer7o,2
2214,zy2yc8gs,6
2215,umejdb9i,2
2216,qmo3o8cg,2
2217,mcr12mwb,2
2218,37s6bxhw,2
2219,y6qw1r8i,2
2220,og6wzc67,2
2221,e01mkk64,2
2222,br8nfr91,5
2223,eeqaac4d,6
2224,e1aodl9u,3
2225,0sxl6f1r,2
2226,l951nirf,2
2227,ysbnv3fb,2
2228,6ws8q379,4
2229,ukzpcmhs,2
2230,z1b7pj3s,2
2231,9xgt3tf4,3
2232,m44fic4g,2
2233,g0e54m4i,2
2234,84hphtps,2
2235,xd1vj76p,6
2236,xor1qa21,3
2237,cmw0lgpd,3
2238,v4ec09fs,5
2239,vnwxqrha,6
2240,jvr1t6t2,2
2241,5f4tybt9,2
2242,8x83dx6k,2
2243,es76atgw,2
2244,0gtkqn81,2
2245,rppsmirp,2
2246,4q84mr0p,5
2247,tbn63qmr,2
2248,eyxuyjbe,2
2249,9kqofx59,2
2250,pm8mgqxz,2
2251,lad8ovi6,2
2252,kx7z79pf,2
2253,bq9yhujp,2
2254,mcxkifh6,6
2255,e071ciil,2
2256,zm38v6do,2
2257,8y24j34j,2
2258,zec9pnet,3
2259,qbh728ec,2
2260,0jsc81sy,2
2261,0qmx6i3k,5
2262,a4bgut8h,2
2263,7t4d4vvo,2
2264,q4qkxp5u,2
2265,38rmx65j,4
2266,jne14jqf,2
2267,hzr4oel0,2
2268,vi6rth9o,2
2269,a8y7eu1l,3
2270,z9molxg9,2
